carrying_cap,replicate,recip_pop_size,trans_pop_size
316227766.01683795,38,196,313833827
316227766.01683795,39,146,313822995
316227766.01683795,40,357,313819789
316227766.01683795,41,171,313841366
316227766.01683795,42,69,313870401
316227766.01683795,43,156,313824654
316227766.01683795,44,618,313847100
316227766.01683795,45,532,313853974
316227766.01683795,46,168,313839156
316227766.01683795,47,1466,313804961
316227766.01683795,48,112,313790021
316227766.01683795,49,397,313824026
316227766.01683795,50,1715,313846989
316227766.01683795,51,135,313832877
316227766.01683795,52,1905,313822085
316227766.01683795,53,237,313832143
316227766.01683795,54,4354,313859495
316227766.01683795,55,1127,313855916
316227766.01683795,56,177,313823236
316227766.01683795,57,200,313836948
316227766.01683795,58,360,313826070
316227766.01683795,59,2847,313814990
316227766.01683795,60,174,313842077
316227766.01683795,61,224,313828221
316227766.01683795,62,742,313805297
316227766.01683795,63,297,313825414
316227766.01683795,64,225,313817593
316227766.01683795,65,118,313829313
316227766.01683795,66,493,313804455
316227766.01683795,67,291,313841961
316227766.01683795,68,300,313839655
316227766.01683795,69,233,313863028
316227766.01683795,70,277,313846277
316227766.01683795,71,295,313798323
316227766.01683795,72,5939,313827086
316227766.01683795,73,72,313798816
316227766.01683795,74,396,313836163
316227766.01683795,75,270,313826448
316227766.01683795,76,176,313838491
316227766.01683795,77,310,313811385
316227766.01683795,78,17705,313812015
316227766.01683795,79,416,313849482
316227766.01683795,80,184,313790475
316227766.01683795,81,732,313808926
316227766.01683795,82,598,313811521
316227766.01683795,83,190,313821383
316227766.01683795,84,1814,313819169
316227766.01683795,85,138,313872451
316227766.01683795,86,422,313855541
316227766.01683795,87,69,313832130
316227766.01683795,88,1342,313821615
316227766.01683795,89,80,313830313
316227766.01683795,90,146,313805078
316227766.01683795,91,453,313803615
316227766.01683795,92,34,313822428
316227766.01683795,93,63,313854738
316227766.01683795,94,216,313830445
316227766.01683795,95,160,313819846
316227766.01683795,96,2080,313819587
316227766.01683795,97,534,313796866
316227766.01683795,98,439,313826367
316227766.01683795,99,1799,313838652
316227766.01683795,100,2879,313811633
177827941.00389227,1,74065,176425247
177827941.00389227,2,68646,176413680
177827941.00389227,3,73411,176414516
177827941.00389227,4,61139,176438257
177827941.00389227,5,65445,176415880
177827941.00389227,6,361636,176117736
177827941.00389227,7,46222,176432794
177827941.00389227,8,25804,176452767
177827941.00389227,9,67672,176428522
177827941.00389227,10,71947,176412143
177827941.00389227,11,57518,176424214
177827941.00389227,12,8713241,167764743
177827941.00389227,13,84839,176430512
177827941.00389227,14,86849,176356228
177827941.00389227,15,134299,176358878
177827941.00389227,16,31509,176422268
177827941.00389227,17,155421,176372560
177827941.00389227,18,79188,176381249
177827941.00389227,19,78221,176392004
177827941.00389227,20,63942,176417410
177827941.00389227,21,59407,176419775
177827941.00389227,22,66989,176416502
177827941.00389227,23,495371,175969590
177827941.00389227,24,169148,176311892
177827941.00389227,25,75379,176425833
177827941.00389227,26,299083,176160474
177827941.00389227,27,65200,176405196
177827941.00389227,28,380131,176085644
177827941.00389227,29,59962,176422908
177827941.00389227,30,72294,176416337
177827941.00389227,31,59496,176421712
177827941.00389227,32,257103,176234312
177827941.00389227,33,124324,176349534
177827941.00389227,34,157017,176340290
177827941.00389227,35,172092,176300006
177827941.00389227,36,224437,176244445
177827941.00389227,37,2444948,174025121
177827941.00389227,38,54022,176434533
177827941.00389227,39,60863,176425072
177827941.00389227,40,125837,176366752
177827941.00389227,41,121723,176356276
177827941.00389227,42,119775,176365519
177827941.00389227,43,76175,176409133
177827941.00389227,44,73635,176404629
177827941.00389227,45,68326,176414687
177827941.00389227,46,64155,176401781
177827941.00389227,47,62679,176409576
177827941.00389227,48,58090,176411267
177827941.00389227,49,218062,176252524
177827941.00389227,50,96187,176381551
177827941.00389227,51,65376,176413631
177827941.00389227,52,71337,176394048
177827941.00389227,53,317397,176170977
177827941.00389227,54,66312,176421000
177827941.00389227,55,77737,176395031
177827941.00389227,56,81169,176402640
177827941.00389227,57,41390,176454425
177827941.00389227,58,306648,176186061
177827941.00389227,59,75180,176416845
177827941.00389227,60,279933,176215996
177827941.00389227,61,172871,176311461
177827941.00389227,62,177911,176298793
177827941.00389227,63,90999,176402315
177827941.00389227,64,59233,176413829
177827941.00389227,65,69010,176415862
177827941.00389227,66,63626,176413004
177827941.00389227,67,104857,176388070
177827941.00389227,68,77207,176407053
177827941.00389227,69,1252118,175212289
177827941.00389227,70,75041,176421550
177827941.00389227,71,77210,176410360
177827941.00389227,72,63895,176407250
177827941.00389227,73,277103,176202850
177827941.00389227,74,62977,176412914
177827941.00389227,75,287588,176187657
177827941.00389227,76,79609,176430075
177827941.00389227,77,92429,176375641
177827941.00389227,78,67323,176417036
177827941.00389227,79,21536,176461637
177827941.00389227,80,59746,176440979
177827941.00389227,81,138306,176342752
177827941.00389227,82,57557,176402196
177827941.00389227,83,200016,176310654
177827941.00389227,84,60718,176404812
177827941.00389227,85,90222,176381724
177827941.00389227,86,81225,176413890
177827941.00389227,87,105968,176372277
177827941.00389227,88,58698,176421442
177827941.00389227,89,70474,176414092
177827941.00389227,90,175148,176288130
177827941.00389227,91,68661,176412016
177827941.00389227,92,66837,176410712
177827941.00389227,93,51754,176428512
177827941.00389227,94,357155,176109079
177827941.00389227,95,61569,176410489
177827941.00389227,96,63419,176424449
177827941.00389227,97,63703,176459866
177827941.00389227,98,77372,176415920
177827941.00389227,99,60579,176406830
177827941.00389227,100,66685,176410013
100000000,1,3077971,96178795
100000000,2,2259162,96966493
100000000,3,1581119,97649791
100000000,4,4606139,94628818
100000000,5,12589987,86639463
100000000,6,1591425,97661319
100000000,7,2952238,96280790
100000000,8,1410930,97828470
100000000,9,1478293,97766052
100000000,10,1648060,97588224
100000000,11,2487021,96776360
100000000,12,2005197,97238425
100000000,13,2255269,96993251
100000000,14,1692765,97554365
100000000,15,1409802,97830396
100000000,16,2325916,96922915
100000000,17,2342411,96896590
100000000,18,1379506,97864793
100000000,19,1932493,97303562
100000000,20,1976370,97284678
100000000,21,2639280,96592655
100000000,22,1138957,98102812
100000000,23,1488788,97767919
100000000,24,2118462,97155659
100000000,25,1842732,97392902
100000000,26,1620948,97630110
100000000,27,1508468,97727049
100000000,28,3418806,95830277
100000000,29,1493396,97750655
100000000,30,1746319,97474961
100000000,31,4156242,95072844
100000000,32,1783565,97453785
100000000,33,1350181,97893590
100000000,34,4209694,95025433
100000000,35,2219027,97014867
100000000,36,1470370,97767490
100000000,37,1978904,97254159
100000000,38,1496675,97738363
100000000,39,2281329,96955370
100000000,40,1626408,97608292
100000000,41,1536927,97725931
100000000,42,1669382,97569909
100000000,43,2220572,97031696
100000000,44,9458702,89777122
100000000,45,1582650,97664204
100000000,46,2205266,97019895
100000000,47,2508457,96735468
100000000,48,1604471,97636708
100000000,49,1559754,97686269
100000000,50,2083515,97170110
100000000,51,1686327,97550208
100000000,52,2379499,96855034
100000000,53,3222724,96027384
100000000,54,1679805,97562154
100000000,55,5027048,94218241
100000000,56,2215176,97045967
100000000,57,1743844,97507136
100000000,58,2981459,96255736
100000000,59,2300341,96948819
100000000,60,2379173,96862488
100000000,61,1293210,97945986
100000000,62,4292491,94949879
100000000,63,1865235,97356908
100000000,64,8566752,90698498
100000000,65,1539669,97695549
100000000,66,5226342,94018644
100000000,67,1266913,97983606
100000000,68,1570432,97683775
100000000,69,2115832,97127147
