carrying_cap,replicate,recip_pop_size,trans_pop_size
177827941.00389227,67,168904210,7572518
177827941.00389227,68,168771477,7690196
177827941.00389227,69,168864605,7592861
177827941.00389227,70,168780704,7689355
177827941.00389227,71,170863492,5620198
177827941.00389227,72,168879285,7614180
177827941.00389227,73,168952378,7556721
177827941.00389227,74,169023041,7439097
177827941.00389227,75,170405600,6096934
177827941.00389227,76,169012172,7454757
177827941.00389227,77,170119967,6342490
177827941.00389227,78,169723208,6739970
177827941.00389227,79,169857473,6616816
177827941.00389227,80,169760846,6719089
177827941.00389227,81,169348878,7132460
177827941.00389227,82,169817946,6674129
177827941.00389227,83,169328651,7160065
177827941.00389227,84,168859790,7599600
177827941.00389227,85,170444897,6048884
177827941.00389227,86,169141603,7359892
177827941.00389227,87,168926387,7554486
177827941.00389227,88,168780703,7683711
177827941.00389227,89,169312360,7176007
177827941.00389227,90,169027962,7478950
177827941.00389227,91,169029708,7429806
177827941.00389227,92,168477814,8003449
177827941.00389227,93,169085518,7415465
177827941.00389227,94,169658189,6842177
177827941.00389227,95,170446050,6031353
177827941.00389227,96,169388960,7084750
177827941.00389227,97,169859354,6621474
177827941.00389227,98,170636837,5854778
177827941.00389227,99,169960007,6506538
177827941.00389227,100,169723081,6764780
100000000,1,97178395,2063433
100000000,2,97241367,1991216
100000000,3,97604698,1645180
100000000,4,97239234,2004131
100000000,5,98257124,989529
100000000,6,97268071,1970030
100000000,7,97469245,1769986
100000000,8,97133109,2105710
100000000,9,96913967,2344775
100000000,10,96905807,2339085
100000000,11,96942091,2264968
100000000,12,96944081,2293149
100000000,13,96631999,2615836
100000000,14,96860077,2387324
100000000,15,97331626,1893506
100000000,16,97080624,2160208
100000000,17,96963857,2284514
100000000,18,97052452,2182340
100000000,19,96931250,2302842
100000000,20,97231055,2020058
100000000,21,97416223,1827944
100000000,22,96946365,2293954
100000000,23,96939765,2287517
100000000,24,96940856,2302798
100000000,25,96630869,2627410
100000000,26,96978553,2280969
100000000,27,97091226,2159045
100000000,28,97314181,1953386
100000000,29,96849619,2401326
100000000,30,97053820,2195744
100000000,31,96892692,2349970
100000000,32,97185379,2062383
100000000,33,97240453,2002727
100000000,34,97282225,1960461
100000000,35,96867634,2377286
100000000,36,96852136,2395295
100000000,37,97023664,2216770
100000000,38,97116390,2130623
100000000,39,96890399,2340769
100000000,40,97328989,1897037
100000000,41,97007667,2231971
100000000,42,97256386,1974731
100000000,43,96858043,2401507
100000000,44,96942814,2300794
100000000,45,97086114,2154073
100000000,46,97065408,2186011
100000000,47,96978722,2256972
100000000,48,96931299,2313163
100000000,49,97489690,1745626
100000000,50,96659106,2578044
100000000,51,96717459,2518042
100000000,52,96994069,2253520
100000000,53,96697123,2538875
100000000,54,96867694,2372182
100000000,55,97037075,2208723
100000000,56,97090176,2160261
100000000,57,97071126,2157541
100000000,58,97085223,2165713
100000000,59,98072557,1149983
100000000,60,96677963,2562182
100000000,61,96880611,2364247
100000000,62,96843995,2409342
100000000,63,96872242,2378495
100000000,64,96821039,2417877
100000000,65,96869654,2387565
100000000,66,96888064,2367453
100000000,67,97135735,2093938
100000000,68,96828486,2400320
100000000,69,97266801,1968157
100000000,70,97113748,2136727
100000000,71,96874717,2377668
100000000,72,96994199,2255552
100000000,73,96821352,2434698
100000000,74,97045061,2198175
100000000,75,96818872,2425330
100000000,76,96912013,2334061
100000000,77,96915424,2324170
100000000,78,97477693,1766799
100000000,79,96870146,2383226
100000000,80,96757708,2497208
100000000,81,96760122,2479220
100000000,82,96082210,3163946
100000000,83,96879413,2371263
100000000,84,96843995,2370468
100000000,85,96899655,2336751
100000000,86,97200188,2038674
100000000,87,97119093,2127331
100000000,88,97372363,1873484
100000000,89,96882791,2354232
100000000,90,97071775,2173918
100000000,91,96884294,2382912
100000000,92,97254162,1967891
100000000,93,96871105,2377445
100000000,94,97200176,2020848
100000000,95,97664324,1581170
100000000,96,96962536,2284467
100000000,97,96975181,2275364
100000000,98,96932340,2316787
100000000,99,96995083,2246335
100000000,100,97214569,2016324
56234132.51903491,1,55092530,704377
56234132.51903491,2,55065667,740376
56234132.51903491,3,55247667,558271
56234132.51903491,4,55081944,724192
56234132.51903491,5,55042854,770778
56234132.51903491,6,55066278,736731
56234132.51903491,7,55041323,763395
56234132.51903491,8,55158370,650299
56234132.51903491,9,55028917,785213
56234132.51903491,10,55157854,660767
56234132.51903491,11,55133689,665095
56234132.51903491,12,55180564,628571
56234132.51903491,13,55055482,742507
56234132.51903491,14,55170375,646718
56234132.51903491,15,55097699,727190
56234132.51903491,16,55121364,677604
56234132.51903491,17,55101407,699903
56234132.51903491,18,55118841,690431
56234132.51903491,19,55117493,674036
56234132.51903491,20,55085250,729432
56234132.51903491,21,55085972,727781
56234132.51903491,22,55045576,769578
56234132.51903491,23,55087827,706901
56234132.51903491,24,55126719,685869
56234132.51903491,25,55095431,724666
56234132.51903491,26,55038124,779075
56234132.51903491,27,55099575,705361
56234132.51903491,28,55167372,634569
56234132.51903491,29,55101745,701953
56234132.51903491,30,55130831,688200
56234132.51903491,31,55054282,746340
56234132.51903491,32,55037132,778775
56234132.51903491,33,55066209,735954
56234132.51903491,34,55137539,676726
56234132.51903491,35,55084932,715926
56234132.51903491,36,55154067,649085
56234132.51903491,37,55105667,682036
56234132.51903491,38,55139439,671802
56234132.51903491,39,55170931,639141
56234132.51903491,40,55059533,734755
56234132.51903491,41,55075579,731008
56234132.51903491,42,55129023,658794
56234132.51903491,43,55086975,707893
56234132.51903491,44,55087587,735766
56234132.51903491,45,55072601,739445
56234132.51903491,46,55046819,770711
56234132.51903491,47,55197415,606674
56234132.51903491,48,55092909,724718
56234132.51903491,49,55156699,644587
56234132.51903491,50,55126818,691210
56234132.51903491,51,55129354,674806
56234132.51903491,52,55092586,708406
56234132.51903491,53,55323387,491952
56234132.51903491,54,55035370,780336
56234132.51903491,55,55271503,543755
56234132.51903491,56,55069777,727602
56234132.51903491,57,55035796,753228
56234132.51903491,58,55102162,694187
56234132.51903491,59,55181366,629971
56234132.51903491,60,55044764,770904
56234132.51903491,61,55142268,676712
56234132.51903491,62,55124890,685834
56234132.51903491,63,55095907,731495
56234132.51903491,64,55046398,761254
56234132.51903491,65,55131974,684609
56234132.51903491,66,55190546,614063
56234132.51903491,67,55113040,698280
56234132.51903491,68,55018501,795166
56234132.51903491,69,55169661,660471
56234132.51903491,70,55228965,571592
56234132.51903491,71,55108479,700271
56234132.51903491,72,55050690,748482
56234132.51903491,73,55071558,728258
56234132.51903491,74,55120000,683998
56234132.51903491,75,55140112,670430
56234132.51903491,76,55083142,721054
56234132.51903491,77,55255197,563532
56234132.51903491,78,55069018,739732
56234132.51903491,79,55046263,763533
56234132.51903491,80,55072473,743427
56234132.51903491,81,55162057,658124
56234132.51903491,82,55524792,275779
56234132.51903491,83,55245110,562091
56234132.51903491,84,53472989,2344493
56234132.51903491,85,55177039,631509
56234132.51903491,86,55022076,772560
56234132.51903491,87,55227020,585676
56234132.51903491,88,55078793,737970
56234132.51903491,89,55057574,739139
56234132.51903491,90,55094656,714551
56234132.51903491,91,55053439,758877
56234132.51903491,92,55025891,770305
56234132.51903491,93,55034095,762900
56234132.51903491,94,55073326,739580
56234132.51903491,95,55079926,739163
56234132.51903491,96,55115042,701658
56234132.51903491,97,54986970,831695
56234132.51903491,98,54992287,810079
56234132.51903491,99,54307555,1500972
56234132.51903491,100,55148495,673103
31622776.60168379,1,31134810,249807
31622776.60168379,2,31150856,233333
31622776.60168379,3,31153535,237017
31622776.60168379,4,31143699,249695
31622776.60168379,5,31187080,198675
31622776.60168379,6,31159163,226848
31622776.60168379,7,31140132,245573
31622776.60168379,8,31157334,223680
31622776.60168379,9,31172859,207652
31622776.60168379,10,31151504,236834
31622776.60168379,11,31127176,253566
31622776.60168379,12,31165205,219934
31622776.60168379,13,31168219,225911
31622776.60168379,14,31168769,223541
31622776.60168379,15,31160219,213693
31622776.60168379,16,31136761,248239
31622776.60168379,17,31151726,229346
31622776.60168379,18,31164741,221780
31622776.60168379,19,31153833,226730
31622776.60168379,20,31158081,230221
31622776.60168379,21,31167742,217010
31622776.60168379,22,31185865,200104
31622776.60168379,23,31150618,225186
31622776.60168379,24,31148547,236180
31622776.60168379,25,31157360,232815
31622776.60168379,26,31199864,190602
31622776.60168379,27,31153374,231572
31622776.60168379,28,31131344,239333
31622776.60168379,29,31151258,233771
31622776.60168379,30,31154266,222805
31622776.60168379,31,31179372,205150
31622776.60168379,32,31172618,214734
31622776.60168379,33,31161117,218786
31622776.60168379,34,31157779,226751
31622776.60168379,35,31167598,210231
31622776.60168379,36,31153818,229237
31622776.60168379,37,31167036,219169
31622776.60168379,38,31153044,229593
31622776.60168379,39,31140926,245901
31622776.60168379,40,31155568,233849
31622776.60168379,41,31146147,234497
31622776.60168379,42,31155001,228091
31622776.60168379,43,31125342,247972
31622776.60168379,44,31159899,226441
31622776.60168379,45,31145200,239115
31622776.60168379,46,31159854,230534
31622776.60168379,47,31118266,267205
31622776.60168379,48,31161336,216562
31622776.60168379,49,31160666,226541
31622776.60168379,50,31151069,224217
31622776.60168379,51,31092447,307197
31622776.60168379,52,31154965,228561
31622776.60168379,53,31150866,225687
31622776.60168379,54,31152901,229521
31622776.60168379,55,31149028,234829
31622776.60168379,56,31151961,236347
31622776.60168379,57,31142504,234794
31622776.60168379,58,31200737,181023
31622776.60168379,59,31187139,208375
31622776.60168379,60,31176219,203798
31622776.60168379,61,31133902,253732
31622776.60168379,62,31143995,242128
31622776.60168379,63,31159865,222538
31622776.60168379,64,31160915,216069
31622776.60168379,65,31184192,199725
31622776.60168379,66,31154514,225962
31622776.60168379,67,31144338,249543
31622776.60168379,68,31152733,226499
31622776.60168379,69,31182162,198077
31622776.60168379,70,31182686,202457
31622776.60168379,71,31131148,245519
31622776.60168379,72,31170236,213951
31622776.60168379,73,31208345,169552
31622776.60168379,74,31149123,232073
31622776.60168379,75,31161450,220502
31622776.60168379,76,31148150,235088
31622776.60168379,77,31162801,214124
31622776.60168379,78,31180549,192351
31622776.60168379,79,31228862,156421
31622776.60168379,80,31190150,205003
31622776.60168379,81,31182743,216277
31622776.60168379,82,31082215,289790
31622776.60168379,83,31132507,240468
31622776.60168379,84,31130168,243596
31622776.60168379,85,31150923,227504
31622776.60168379,86,31143396,231160
31622776.60168379,87,31164853,217936
31622776.60168379,88,31149053,232169
31622776.60168379,89,31019809,374994
31622776.60168379,90,31153226,220040
31622776.60168379,91,31160777,226206
31622776.60168379,92,31140210,238387
31622776.60168379,93,31164813,213545
31622776.60168379,94,31154662,224372
31622776.60168379,95,31162160,227975
31622776.60168379,96,31149663,233227
31622776.60168379,97,31143640,229553
31622776.60168379,98,31116399,253127
31622776.60168379,99,31157362,226447
31622776.60168379,100,31152745,231684
17782794.100389227,1,17584300,64039
17782794.100389227,2,17578862,71939
17782794.100389227,3,17573493,75749
17782794.100389227,4,17571221,73568
17782794.100389227,5,17583285,61341
17782794.100389227,6,17572073,76352
17782794.100389227,7,17577537,74387
17782794.100389227,8,17574888,71577
17782794.100389227,9,17574019,73415
17782794.100389227,10,17587240,64143
17782794.100389227,11,17586512,60597
17782794.100389227,12,17578466,65558
17782794.100389227,13,17569538,79666
17782794.100389227,14,17583599,61959
17782794.100389227,15,17595050,49936
17782794.100389227,16,17576940,73216
17782794.100389227,17,17576443,69588
17782794.100389227,18,17575570,66409
17782794.100389227,19,17566933,77523
17782794.100389227,20,17574488,72768
17782794.100389227,21,17574597,65813
17782794.100389227,22,17575113,73534
17782794.100389227,23,17578118,68206
17782794.100389227,24,17574617,67599
17782794.100389227,25,17592251,56470
17782794.100389227,26,17565429,73209
17782794.100389227,27,17586250,66723
17782794.100389227,28,17586640,65931
17782794.100389227,29,17586487,61455
17782794.100389227,30,17587699,68629
17782794.100389227,31,17593730,59766
17782794.100389227,32,17583717,73637
17782794.100389227,33,17565987,84965
17782794.100389227,34,17583008,63215
17782794.100389227,35,17582397,70955
17782794.100389227,36,17581222,66160
17782794.100389227,37,17596574,64105
17782794.100389227,38,17581559,75683
17782794.100389227,39,17598304,56180
17782794.100389227,40,17568439,76677
17782794.100389227,41,17569551,76249
17782794.100389227,42,17578477,71722
17782794.100389227,43,17579511,70296
17782794.100389227,44,17580410,69485
17782794.100389227,45,17580974,64411
17782794.100389227,46,17591509,56726
17782794.100389227,47,17593827,59457
17782794.100389227,48,17578571,66308
17782794.100389227,49,17586241,61643
17782794.100389227,50,17593074,65347
17782794.100389227,51,17564320,78472
17782794.100389227,52,17576664,72106
17782794.100389227,53,17571593,79376
17782794.100389227,54,17575812,66867
17782794.100389227,55,17593668,58778
17782794.100389227,56,17568861,78661
17782794.100389227,57,17589642,61655
17782794.100389227,58,17589388,63927
17782794.100389227,59,17570996,78438
17782794.100389227,60,17584086,70890
17782794.100389227,61,17580128,70766
17782794.100389227,62,17569591,73167
17782794.100389227,63,17562021,87457
17782794.100389227,64,17581733,70570
17782794.100389227,65,17585569,61820
17782794.100389227,66,17578089,74392
17782794.100389227,67,17577947,74142
17782794.100389227,68,17593810,52743
17782794.100389227,69,17589884,54673
17782794.100389227,70,17573026,73698
17782794.100389227,71,17558623,86572
17782794.100389227,72,17568772,75285
17782794.100389227,73,17587389,60121
17782794.100389227,74,17587699,63832
17782794.100389227,75,17598809,44888
17782794.100389227,76,17585332,63590
17782794.100389227,77,17589491,60570
17782794.100389227,78,17583493,69378
17782794.100389227,79,17593063,53549
17782794.100389227,80,17565128,78826
17782794.100389227,81,17583145,67026
17782794.100389227,82,17579816,73423
17782794.100389227,83,17579250,72015
17782794.100389227,84,17578311,82313
17782794.100389227,85,17572106,72564
17782794.100389227,86,17592061,61889
17782794.100389227,87,17571611,76637
17782794.100389227,88,17599484,54170
17782794.100389227,89,17569578,73171
17782794.100389227,90,17571936,77909
17782794.100389227,91,17566980,79720
17782794.100389227,92,17584143,64755
17782794.100389227,93,17586174,63876
17782794.100389227,94,17574601,73541
17782794.100389227,95,17572680,76232
17782794.100389227,96,17583954,72634
17782794.100389227,97,17580207,69299
17782794.100389227,98,17563498,80605
17782794.100389227,99,17300632,340571
17782794.100389227,100,17549212,97480
10000000,1,9899200,22174
10000000,2,9904477,22896
10000000,3,9906828,20235
10000000,4,9906901,19753
10000000,5,9902110,21578
10000000,6,9893176,24699
10000000,7,9905186,16344
10000000,8,9899993,21411
10000000,9,9898739,21249
10000000,10,9905786,16089
10000000,11,9902193,20903
10000000,12,9902194,22520
10000000,13,9903235,25403
10000000,14,9902253,19818
10000000,15,9898890,20781
10000000,16,9900527,20224
10000000,17,9909498,19107
10000000,18,9907754,15881
10000000,19,9901943,21868
10000000,20,9899794,22012
10000000,21,9904455,22859
10000000,22,9894708,29649
10000000,23,9907103,23073
10000000,24,9907366,25082
10000000,25,9903873,23736
10000000,26,9911814,17065
10000000,27,9904938,21487
10000000,28,9901393,22875
10000000,29,9908486,19803
10000000,30,9902216,19930
10000000,31,9900468,20588
10000000,32,9895978,27053
10000000,33,9902760,22370
10000000,34,9909917,14601
10000000,35,9904640,22989
10000000,36,9899289,24732
10000000,37,9904091,25345
10000000,38,9907125,18188
10000000,39,9908510,15455
10000000,40,9907230,17593
10000000,41,9904193,18049
10000000,42,9903164,22136
10000000,43,9901878,21910
10000000,44,9902302,23023
10000000,45,9895545,23359
10000000,46,9904226,24000
10000000,47,9903764,21188
10000000,48,9906127,22129
10000000,49,9901018,21061
10000000,50,9906423,22101
10000000,51,9906921,18394
10000000,52,9899011,25910
10000000,53,9905628,22353
10000000,54,9908373,20018
10000000,55,9909798,18956
10000000,56,9911947,14437
10000000,57,9907296,20514
10000000,58,9899258,22224
10000000,59,9898245,28499
10000000,60,9903918,21679
10000000,61,9900362,20972
10000000,62,9898018,23350
10000000,63,9905156,22508
10000000,64,9904098,20791
10000000,65,9906093,21132
10000000,66,9905421,22681
10000000,67,9902506,23246
10000000,68,9900730,21146
10000000,69,9901800,23871
10000000,70,9902515,21602
10000000,71,9905524,20250
10000000,72,9901832,26376
10000000,73,9902798,22695
10000000,74,9900098,20654
10000000,75,9902798,19905
10000000,76,9910307,17553
10000000,77,9896269,28321
10000000,78,9906256,20058
10000000,79,9904316,21509
10000000,80,9901339,18946
10000000,81,9906502,15110
10000000,82,9899866,21265
10000000,83,9900862,25010
10000000,84,9906148,21028
10000000,85,9900602,25735
10000000,86,9893838,29262
10000000,87,9907822,23528
10000000,88,9898800,25921
10000000,89,9903772,22823
10000000,90,9897688,24013
10000000,91,9897554,24378
10000000,92,9898861,22025
10000000,93,9903707,22902
10000000,94,9898236,21882
10000000,95,9903837,23240
10000000,96,9903311,21807
10000000,97,9904324,21631
10000000,98,9908109,20424
10000000,99,9900750,23456
10000000,100,9900928,24894
5623413.251903491,1,5575581,7001
5623413.251903491,2,5575471,9371
5623413.251903491,3,5571553,9543
5623413.251903491,4,5576556,5362
5623413.251903491,5,5574368,7726
5623413.251903491,6,5571631,8335
5623413.251903491,7,5571252,10107
5623413.251903491,8,5573439,5778
5623413.251903491,9,5574112,10423
5623413.251903491,10,5573719,7261
5623413.251903491,11,5570211,5966
5623413.251903491,12,5573630,6790
5623413.251903491,13,5574137,7534
5623413.251903491,14,5574655,5727
5623413.251903491,15,5576071,4100
5623413.251903491,16,5570547,9912
5623413.251903491,17,5573551,7408
5623413.251903491,18,5577003,5428
5623413.251903491,19,5572439,5851
5623413.251903491,20,5573980,5424
5623413.251903491,21,5574765,8513
5623413.251903491,22,5574648,6940
5623413.251903491,23,5567682,11090
5623413.251903491,24,5573975,5622
5623413.251903491,25,5568658,8419
5623413.251903491,26,5572383,8584
5623413.251903491,27,5573737,6970
5623413.251903491,28,5572932,6111
5623413.251903491,29,5577167,4871
5623413.251903491,30,5574115,4426
5623413.251903491,31,5571444,7476
5623413.251903491,32,5575795,5979
5623413.251903491,33,5579106,5053
5623413.251903491,34,5575362,5066
5623413.251903491,35,5576410,6238
5623413.251903491,36,5574668,6951
5623413.251903491,37,5570054,7410
5623413.251903491,38,5569870,5197
5623413.251903491,39,5572216,9078
5623413.251903491,40,5573539,7061
5623413.251903491,41,5571678,5850
5623413.251903491,42,5566377,12455
5623413.251903491,43,5576477,5614
5623413.251903491,44,5575843,6427
5623413.251903491,45,5574924,8274
5623413.251903491,46,5580895,5453
5623413.251903491,47,5573056,6635
5623413.251903491,48,5568946,9260
5623413.251903491,49,5570229,7663
5623413.251903491,50,5573633,5989
5623413.251903491,51,5577289,7348
5623413.251903491,52,5572765,6711
5623413.251903491,53,5578578,3435
5623413.251903491,54,5575145,6996
5623413.251903491,55,5575332,5179
5623413.251903491,56,5573419,5792
5623413.251903491,57,5577049,6277
5623413.251903491,58,5578072,8007
5623413.251903491,59,5574439,5339
5623413.251903491,60,5571332,10722
5623413.251903491,61,5571962,8126
5623413.251903491,62,5575168,6746
5623413.251903491,63,5579527,5772
5623413.251903491,64,5574950,6365
5623413.251903491,65,5578375,6999
5623413.251903491,66,5573981,7904
5623413.251903491,67,5573149,5874
5623413.251903491,68,5572702,8424
5623413.251903491,69,5570457,6339
5623413.251903491,70,5576700,5056
5623413.251903491,71,5575687,6950
5623413.251903491,72,5578118,4588
5623413.251903491,73,5576748,4644
5623413.251903491,74,5576305,7702
5623413.251903491,75,5574997,5862
5623413.251903491,76,5576320,6643
5623413.251903491,77,5572862,7432
5623413.251903491,78,5570020,7189
5623413.251903491,79,5575102,9785
5623413.251903491,80,5572597,6555
5623413.251903491,81,5570341,7353
5623413.251903491,82,5575250,8748
5623413.251903491,83,5571119,5298
5623413.251903491,84,5572189,4746
5623413.251903491,85,5579096,5599
5623413.251903491,86,5577530,5700
5623413.251903491,87,5578608,5611
5623413.251903491,88,5576528,7051
5623413.251903491,89,5574058,7617
5623413.251903491,90,5570348,7483
5623413.251903491,91,5570394,9437
5623413.251903491,92,5571798,7641
5623413.251903491,93,5576186,6828
5623413.251903491,94,5576200,6324
5623413.251903491,95,5576020,5896
5623413.251903491,96,5574757,5312
5623413.251903491,97,5575909,4494
5623413.251903491,98,5576235,5072
5623413.251903491,99,5578888,4662
5623413.251903491,100,5577335,5502
3162277.6601683795,1,3137032,2350
3162277.6601683795,2,3136364,3532
3162277.6601683795,3,3135997,3984
3162277.6601683795,4,3136876,1834
3162277.6601683795,5,3136752,920
3162277.6601683795,6,3134777,2828
3162277.6601683795,7,3133631,2617
3162277.6601683795,8,3135670,2366
3162277.6601683795,9,3137011,1440
3162277.6601683795,10,3138439,2793
3162277.6601683795,11,3135714,1734
3162277.6601683795,12,3131539,3686
3162277.6601683795,13,3134779,2778
3162277.6601683795,14,3135685,1776
3162277.6601683795,15,3134687,2414
3162277.6601683795,16,3135170,3153
3162277.6601683795,17,3137478,1640
3162277.6601683795,18,3137432,2397
3162277.6601683795,19,3138770,1302
3162277.6601683795,20,3136795,2068
3162277.6601683795,21,3134855,2534
3162277.6601683795,22,3138014,1895
3162277.6601683795,23,3135667,1869
3162277.6601683795,24,3136407,3464
3162277.6601683795,25,3135344,1431
3162277.6601683795,26,3136640,2609
3162277.6601683795,27,3136106,1997
3162277.6601683795,28,3139037,1646
3162277.6601683795,29,3137140,2640
3162277.6601683795,30,3132849,2190
3162277.6601683795,31,3134677,3725
3162277.6601683795,32,3137472,2736
3162277.6601683795,33,3137733,1913
3162277.6601683795,34,3135233,2799
3162277.6601683795,35,3137860,1494
3162277.6601683795,36,3137756,1483
3162277.6601683795,37,3130948,3123
3162277.6601683795,38,3138471,1312
3162277.6601683795,39,3135122,1857
3162277.6601683795,40,3137537,2755
3162277.6601683795,41,3139117,2914
3162277.6601683795,42,3133282,1282
3162277.6601683795,43,3141036,2024
3162277.6601683795,44,3133512,2779
3162277.6601683795,45,3134221,1511
3162277.6601683795,46,3134488,1666
3162277.6601683795,47,3132715,4648
3162277.6601683795,48,3134855,2941
3162277.6601683795,49,3135824,1757
3162277.6601683795,50,3136837,2205
3162277.6601683795,51,3137386,2520
3162277.6601683795,52,3139400,2167
3162277.6601683795,53,3135758,2192
3162277.6601683795,54,3133255,3753
3162277.6601683795,55,3135620,1589
3162277.6601683795,56,3135916,1546
3162277.6601683795,57,3135580,2632
3162277.6601683795,58,3134684,2691
3162277.6601683795,59,3135688,1760
3162277.6601683795,60,3134365,3156
3162277.6601683795,61,3136537,1398
3162277.6601683795,62,3134545,2630
3162277.6601683795,63,3135722,2436
3162277.6601683795,64,3138321,1893
3162277.6601683795,65,3136581,2011
3162277.6601683795,66,3134236,1474
3162277.6601683795,67,3137886,2023
3162277.6601683795,68,3132648,2272
3162277.6601683795,69,3138595,1787
3162277.6601683795,70,3136673,1303
3162277.6601683795,71,3136262,1454
3162277.6601683795,72,3135171,2563
3162277.6601683795,73,3139065,1897
3162277.6601683795,74,3134094,3060
3162277.6601683795,75,3136000,2154
3162277.6601683795,76,3134777,2859
3162277.6601683795,77,3136424,2074
3162277.6601683795,78,3139152,2443
3162277.6601683795,79,3137469,1410
3162277.6601683795,80,3137829,1492
3162277.6601683795,81,3142762,1241
3162277.6601683795,82,3138278,1774
3162277.6601683795,83,3133483,1983
3162277.6601683795,84,3133167,4340
3162277.6601683795,85,3138398,1833
3162277.6601683795,86,3138687,3564
3162277.6601683795,87,3135171,2034
3162277.6601683795,88,3132218,2355
3162277.6601683795,89,3137780,1709
3162277.6601683795,90,3138270,1593
3162277.6601683795,91,3136608,861
3162277.6601683795,92,3139042,2629
3162277.6601683795,93,3137408,1422
3162277.6601683795,94,3136286,2922
3162277.6601683795,95,3135885,3157
3162277.6601683795,96,3139441,1268
3162277.6601683795,97,3137767,2215
3162277.6601683795,98,3136417,2321
3162277.6601683795,99,3137898,3373
3162277.6601683795,100,3137592,2588
1778279.410038923,1,1766164,694
1778279.410038923,2,1762065,219
1778279.410038923,3,1765414,246
1778279.410038923,4,1763397,868
1778279.410038923,5,1762384,517
1778279.410038923,6,1764047,212
1778279.410038923,7,1763671,850
1778279.410038923,8,1764119,642
1778279.410038923,9,1764433,383
1778279.410038923,10,1763438,446
1778279.410038923,11,1764550,425
1778279.410038923,12,1758878,1791
1778279.410038923,13,1763406,647
1778279.410038923,14,1763929,231
1778279.410038923,15,1765372,682
1778279.410038923,16,1764369,824
1778279.410038923,17,1763750,545
1778279.410038923,18,1765404,744
1778279.410038923,19,1760662,1194
1778279.410038923,20,1764848,197
1778279.410038923,21,1765078,172
1778279.410038923,22,1762984,600
1778279.410038923,23,1763447,1418
1778279.410038923,24,1763276,944
1778279.410038923,25,1765020,867
1778279.410038923,26,1763462,1441
1778279.410038923,27,1762367,206
1778279.410038923,28,1764433,984
1778279.410038923,29,1765537,85
1778279.410038923,30,1768388,157
1778279.410038923,31,1765482,263
1778279.410038923,32,1766571,707
1778279.410038923,33,1762170,1304
1778279.410038923,34,1763192,320
1778279.410038923,35,1764037,482
1778279.410038923,36,1763465,1119
1778279.410038923,37,1765360,594
1778279.410038923,38,1763357,903
1778279.410038923,39,1763606,347
1778279.410038923,40,1765013,293
1778279.410038923,41,1765281,995
1778279.410038923,42,1763453,711
1778279.410038923,43,1765563,757
1778279.410038923,44,1766042,515
1778279.410038923,45,1763721,763
1778279.410038923,46,1766621,1227
1778279.410038923,47,1766836,438
1778279.410038923,48,1764583,204
1778279.410038923,49,1763870,1055
1778279.410038923,50,1763788,728
1778279.410038923,51,1764370,605
1778279.410038923,52,1765317,640
1778279.410038923,53,1764726,387
1778279.410038923,54,1765847,610
1778279.410038923,55,1763057,1866
1778279.410038923,56,1764473,291
1778279.410038923,57,1766501,601
1778279.410038923,58,1766145,167
1778279.410038923,59,1766826,481
1778279.410038923,60,1764749,1041
1778279.410038923,61,1764655,174
1778279.410038923,62,1764160,793
1778279.410038923,63,1763225,766
1778279.410038923,64,1765047,489
1778279.410038923,65,1764834,1358
1778279.410038923,66,1765041,445
1778279.410038923,67,1765558,1165
1778279.410038923,68,1763705,1021
1778279.410038923,69,1763633,526
1778279.410038923,70,1764107,686
1778279.410038923,71,1766491,395
1778279.410038923,72,1762962,697
1778279.410038923,73,1765212,666
1778279.410038923,74,1765418,787
1778279.410038923,75,1766219,379
1778279.410038923,76,1762240,685
1778279.410038923,77,1763035,1030
1778279.410038923,78,1762425,1480
1778279.410038923,79,1763136,1704
1778279.410038923,80,1765908,315
1778279.410038923,81,1764599,343
1778279.410038923,82,1760711,1819
1778279.410038923,83,1762979,167
1778279.410038923,84,1763015,899
1778279.410038923,85,1765421,726
1778279.410038923,86,1765015,1239
1778279.410038923,87,1764037,394
1778279.410038923,88,1762765,199
1778279.410038923,89,1765235,431
1778279.410038923,90,1765370,446
1778279.410038923,91,1765168,761
1778279.410038923,92,1762745,333
1778279.410038923,93,1765096,693
1778279.410038923,94,1767026,577
1778279.410038923,95,1764326,649
1778279.410038923,96,1762493,247
1778279.410038923,97,1765865,406
1778279.410038923,98,1764788,358
1778279.410038923,99,1763369,526
1778279.410038923,100,1763244,282
1000000,1,993233,11
1000000,2,991858,145
1000000,3,992972,97
1000000,4,992491,45
1000000,5,992761,38
1000000,6,992574,234
1000000,7,992562,513
1000000,8,990514,433
1000000,9,992057,148
1000000,10,992675,35
1000000,11,993583,287
1000000,12,992012,85
1000000,13,990803,1125
1000000,14,992536,22
1000000,15,992915,86
1000000,16,993487,485
1000000,17,990594,175
1000000,18,992998,427
1000000,19,992562,47
1000000,20,992460,15
1000000,21,992836,299
1000000,22,993232,37
1000000,23,992269,51
1000000,24,993640,138
1000000,25,989454,367
1000000,26,991658,146
1000000,27,993313,150
1000000,28,992165,23
1000000,29,992322,1099
1000000,30,990902,168
1000000,31,993673,35
1000000,32,992344,304
1000000,33,993953,224
1000000,34,992526,93
1000000,35,992898,751
1000000,36,992575,109
1000000,37,993608,78
1000000,38,993001,915
1000000,39,992349,825
1000000,40,992166,39
